from,to,cost
1018731,1020561,975.845
1018731,1020562,1104.74
1018731,1020571,975.845
1018731,1020572,1334.63
1018731,1020821,744.627
1018731,1020822,1104.74
1018731,1020831,744.627
1018731,1020832,1527.52
1018731,1021601,1334.63
1018731,1021602,1551.24
1018731,1021781,1551.24
1018731,1021782,1707.98
1018731,1058031,3923.63
1018731,1058032,3825.74
1018731,1058051,695.562
1018731,1058052,184.595
1018732,1014661,4276.07
1018732,1014662,4139.26
1018732,1014861,4300.42
1018732,1014862,3722.65
1018732,1014871,4300.42
1018732,1014872,4139.26
1018732,1014971,3722.65
1018732,1014972,3561.52
1018732,1015901,4139.26
1018732,1015902,3898.57
1018732,1016041,1245.94
1018732,1016042,1203.31
1018732,1016111,2368.07
1018732,1016112,1775.18
1018732,1016191,2782.84
1018732,1016192,3561.52
1018732,1016201,2782.84
1018732,1016202,2205.48
1018732,1016261,3898.57
1018732,1016262,3561.52
1018732,1016811,1600.76
1018732,1016812,1192.49
1018732,1017341,1401.75
1018732,1017342,1192.49
1018732,1017351,1401.75
1018732,1017352,1203.31
1018732,1017391,1460.18
1018732,1017392,1775.18
1018732,1017411,1460.18
1018732,1017412,833.698
1018732,1017441,1775.18
1018732,1017442,2205.48
1018732,1017451,1775.18
1018732,1017452,1315.17
1018732,1017531,1192.49
1018732,1017541,1192.49
1018732,1017542,793.522
1018732,1017551,2205.48
1018732,1017552,2032.66
1018732,1017911,1203.31
1018732,1017912,1110.09
1018732,1018111,2032.66
1018732,1018112,1315.17
1018732,1018121,2032.66
1018732,1018122,1449.02
1018732,1018301,961.489
1018732,1018302,608.928
1018732,1018311,961.489
1018732,1018312,847.803
1018732,1018441,793.522
1018732,1018442,608.928
1018732,1018451,793.522
1018732,1018452,833.698
1018732,1018721,608.928
1018732,1018722,730.861
1018732,1018731,608.928
1018732,1018732,0
1018732,1018891,1315.17
1018732,1018892,877.881
1018732,1018901,1315.17
1018732,1018902,982.151
1018732,1019451,877.881
1018732,1019452,982.151
1018732,1019461,730.861
1018732,1019462,451.469
1018732,1019761,837.525
1018732,1019762,837.525
1018732,1020361,451.469
1018732,1020362,451.469
1018732,1020371,419.844
1018732,1020372,419.844
1018732,1020561,982.151
1018732,1020562,941.577
1018732,1020571,982.151
1018732,1020572,1208.25
1018732,1020821,451.469
1018732,1020822,941.577
1018732,1020831,451.469
1018732,1020832,975.149
1018732,1021601,1208.25
1018732,1021602,1449.02
1018732,1021781,1449.02
1018732,1021782,1492.05
1018732,1058031,4423.24
1018732,1058032,4300.42
1018732,1058051,1304.45
1018732,1058052,793.522
1018891,1014661,3398.21
1018891,1014662,3261.39
1018891,1014861,3427.85
1018891,1014862,2863.29
1018891,1014871,3427.85
1018891,1014872,3261.39
1018891,1014971,2863.29
1018891,1014972,2684.33
1018891,1015901,3261.39
1018891,1015902,3020.7
1018891,1016041,1669.61
1018891,1016042,1621.15
1018891,1016111,1603.59
1018891,1016112,948.462
1018891,1016191,1936.95
1018891,1016192,2684.33
1018891,1016201,1936.95
1018891,1016202,1330.5
1018891,1016261,3020.7
1018891,1016262,2684.33
1018891,1016811,1389.25
1018891,1016812,1351.73
1018891,1017341,1666.51
1018891,1017342,1351.73
1018891,1017351,1666.51
1018891,1017352,1621.15
1018891,1017391,805.334
1018891,1017392,948.462
1018891,1017411,805.334
1018891,1017412,206.723
1018891,1017441,948.462
1018891,1017442,1330.5
1018891,1017451,948.462
1018891,1017452,438.629
1018891,1017531,1351.73
1018891,1017541,1351.73
1018891,1017542,601.891
1018891,1017551,1330.5
1018891,1017552,1154.93
1018891,1017911,1621.15
1018891,1017912,1616.78
1018891,1018111,1154.93
1018891,1018112,438.629
1018891,1018121,1154.93
1018891,1018122,1052.16
1018891,1018301,1330.65
1018891,1018302,586.823
1018891,1018311,1330.65
1018891,1018312,1573.7
1018891,1018441,601.891
1018891,1018442,586.823
1018891,1018451,601.891
1018891,1018452,206.723
1018891,1018721,586.823
1018891,1018722,186.097
1018891,1018731,586.823
1018891,1018732,877.881
1018891,1018891,438.629
1018891,1018892,438.629
1018891,1018901,438.629
1018891,1018902,484.571
1018891,1019451,484.571
1018891,1019452,484.571
1018891,1019461,186.097
1018891,1019462,651.869
1018891,1019761,1575.64
1018891,1019762,877.881
1018891,1020361,877.881
1018891,1020362,651.869
1018891,1020371,877.881
1018891,1020372,1223
1018891,1020561,484.571
1018891,1020562,718.618
1018891,1020571,484.571
1018891,1020572,874.318
1018891,1020821,651.869
1018891,1020822,718.618
1018891,1020831,651.869
1018891,1020832,1487.02
1018891,1021601,874.318
1018891,1021602,1052.16
1018891,1021781,1052.16
1018891,1021782,1273.79
1018891,1058031,3559.57
1018891,1058032,3427.85
1018891,1058051,867.357
1018891,1058052,601.891
1018892,1014661,3554.8
1018892,1014662,3417.94
1018892,1014861,3570.43
1018892,1014862,2992.43
1018892,1014871,3570.43
1018892,1014872,3417.94
1018892,1014971,2992.43
1018892,1014972,2836.03
1018892,1015901,3417.94
1018892,1015902,3177.33
1018892,1016041,1488.79
1018892,1016042,1440.28
1018892,1016111,1675.4
1018892,1016112,1051.04
1018892,1016191,2055.32
1018892,1016192,2836.03
1018892,1016201,2055.32
1018892,1016202,1478.07
1018892,1016261,3177.33
1018892,1016262,2836.03
1018892,1016811,1285.4
1018892,1016812,1187.9
1018892,1017341,1497.45
1018892,1017342,1187.9
1018892,1017351,1497.45
1018892,1017352,1440.28
1018892,1017391,814.963
1018892,1017392,1051.04
1018892,1017411,814.963
1018892,1017412,126.336
1018892,1017441,1051.04
1018892,1017442,1478.07
1018892,1017451,1051.04
1018892,1017452,608.755
1018892,1017531,1187.9
1018892,1017541,1187.9
1018892,1017542,445.486
1018892,1017551,1478.07
1018892,1017552,1315.67
1018892,1017911,1440.28
1018892,1017912,1432.15
1018892,1018111,1315.67
1018892,1018112,608.755
1018892,1018121,1315.67
1018892,1018122,1182.22
1018892,1018301,1149.5
1018892,1018302,404.712
1018892,1018311,1149.5
1018892,1018312,1390.89
1018892,1018441,445.486
1018892,1018442,404.712
1018892,1018451,445.486
1018892,1018452,126.336
1018892,1018721,404.712
1018892,1018722,404.712
1018892,1018731,404.712
1018892,1018732,730.861
1018892,1018891,608.755
1018892,1018892,186.097
1018892,1018901,608.755
1018892,1018902,602.304
1018892,1019451,186.097
1018892,1019452,602.304
1018892,1019461,593.853
1018892,1019462,593.853
1018892,1019761,1393.56
1018892,1019762,730.861
1018892,1020361,730.861
1018892,1020362,593.853
1018892,1020371,730.861
1018892,1020372,1104.94
1018892,1020561,602.304
1018892,1020562,788.738
1018892,1020571,602.304
1018892,1020572,983.457
1018892,1020821,593.853
1018892,1020822,788.738
1018892,1020831,593.853
1018892,1020832,1443.14
1018892,1021601,983.457
1018892,1021602,1182.22
1018892,1021781,1182.22
1018892,1021782,1375.35
1018892,1058031,3692.54
1018892,1058032,3570.43
1018892,1058051,799.672
1018892,1058052,445.486
1018901,1014661,2961.57
1018901,1014662,2824.82
1018901,1014861,3001.2
1018901,1014862,2452.55
1018901,1014871,3001.2
1018901,1014872,2824.82
1018901,1014971,2452.55
1018901,1014972,2250.91
1018901,1015901,2824.82
1018901,1015902,2584.16
1018901,1016041,2019.8
1018901,1016042,1972.22
1018901,1016111,1310.26
1018901,1016112,625.846
1018901,1016191,1547.16
1018901,1016192,2250.91
1018901,1016201,1547.16
1018901,1016202,904.85
1018901,1016261,2584.16
1018901,1016262,2250.91
1018901,1016811,1518.98
1018901,1016812,1643.99
1018901,1017341,1968.34
1018901,1017342,1643.99
1018901,1017351,1968.34
1018901,1017352,1972.22
1018901,1017391,737.996
1018901,1017392,625.846
1018901,1017411,737.996
1018901,1017412,608.755
1018901,1017441,625.846
1018901,1017442,904.85
1018901,1017451,625.846
1018901,1017452,625.846
1018901,1017531,1643.99
1018901,1017541,1643.99
1018901,1017542,921.573
1018901,1017551,904.85
1018901,1017552,718.088
1018901,1017911,1972.22
1018901,1017912,1991.27
1018901,1018111,718.088
1018901,1018112,718.088
1018901,1018121,718.088
1018901,1018122,1049.56
1018901,1018301,1687.49
1018901,1018302,970
1018901,1018311,1687.49
1018901,1018312,1994.9
1018901,1018441,921.573
1018901,1018442,970
1018901,1018451,921.573
1018901,1018452,557.101
1018901,1018721,970
1018901,1018722,608.755
1018901,1018731,970
1018901,1018732,1315.17
1018901,1018891,438.629
1018901,1018892,608.755
1018901,1018901,0
1018901,1018902,637.962
1018901,1019451,438.629
1018901,1019452,637.962
1018901,1019461,608.755
1018901,1019462,1040.85
1018901,1019761,1998.8
1018901,1019762,1315.17
1018901,1020361,1315.17
1018901,1020362,1040.85
1018901,1020371,1315.17
1018901,1020372,1644.45
1018901,1020561,637.962
1018901,1020562,922.467
1018901,1020571,637.962
1018901,1020572,959.749
1018901,1020821,1040.85
1018901,1020822,922.467
1018901,1020831,1040.85
1018901,1020832,1826.34
1018901,1021601,959.749
1018901,1021602,1049.56
1018901,1021781,1049.56
1018901,1021782,1338.51
1018901,1058031,3142.72
1018901,1058032,3001.2
1018901,1058051,963.329
1018901,1058052,921.573
1018902,1014661,3452.45
1018902,1014662,3317.57
1018902,1014861,3542.8
1018902,1014862,3034.52
1018902,1014871,3542.8
1018902,1014872,3317.57
1018902,1014971,3034.52
1018902,1014972,2771.97
1018902,1015901,3317.57
1018902,1015902,3079.77
1018902,1016041,2036.62
1018902,1016042,1988.46
1018902,1016111,1946.27
1018902,1016112,1262.31
1018902,1016191,2161.57
1018902,1016192,2771.97
1018902,1016201,2161.57
1018902,1016202,1483.63
1018902,1016261,3079.77
1018902,1016262,2771.97
1018902,1016811,1871.85
1018902,1016812,1779.73
1018902,1017341,2080.11
1018902,1017342,1779.73
1018902,1017351,2080.11
1018902,1017352,1988.46
1018902,1017391,1255.2
1018902,1017392,1262.31
1018902,1017411,1255.2
1018902,1017412,680.867
1018902,1017441,1262.31
1018902,1017442,1483.63
1018902,1017451,1262.31
1018902,1017452,637.962
1018902,1017531,1779.73
1018902,1017541,1779.73
1018902,1017542,1046.93
1018902,1017551,1483.63
1018902,1017552,1262.95
1018902,1017911,1988.46
1018902,1017912,1952.47
1018902,1018111,1262.95
1018902,1018112,637.962
1018902,1018121,1262.95
1018902,1018122,580.171
1018902,1018301,1700.7
1018902,1018302,975.845
1018902,1018311,1700.7
1018902,1018312,1805.16
1018902,1018441,1046.93
1018902,1018442,975.845
1018902,1018451,1046.93
1018902,1018452,680.867
1018902,1018721,975.845
1018902,1018722,602.304
1018902,1018731,975.845
1018902,1018732,982.151
1018902,1018891,637.962
1018902,1018892,602.304
1018902,1018901,637.962
1018902,1018902,0
1018902,1019451,484.571
1018902,1019452,484.571
1018902,1019461,602.304
1018902,1019462,564.363
1018902,1019761,1799.66
1018902,1019762,982.151
1018902,1020361,982.151
1018902,1020362,564.363
1018902,1020371,982.151
1018902,1020372,1184.82
1018902,1020561,284.505
1018902,1020562,284.505
1018902,1020571,389.748
1018902,1020572,389.748
1018902,1020821,564.363
1018902,1020822,284.505
1018902,1020831,564.363
1018902,1020832,1219.7
1018902,1021601,389.748
1018902,1021602,580.171
1018902,1021781,580.171
1018902,1021782,789.495
1018902,1058031,3708.88
1018902,1058032,3542.8
1018902,1058051,1351.18
1018902,1058052,1046.93
1019451,1014661,3398.21
1019451,1014662,3261.39
1019451,1014861,3427.85
1019451,1014862,2863.29
1019451,1014871,3427.85
1019451,1014872,3261.39
1019451,1014971,2863.29
1019451,1014972,2684.33
1019451,1015901,3261.39
1019451,1015902,3020.7
1019451,1016041,1669.61
1019451,1016042,1621.15
1019451,1016111,1603.59
1019451,1016112,948.462
1019451,1016191,1936.95
1019451,1016192,2684.33
1019451,1016201,1936.95
1019451,1016202,1330.5
1019451,1016261,3020.7
1019451,1016262,2684.33
1019451,1016811,1389.25
1019451,1016812,1351.73
1019451,1017341,1666.51
1019451,1017342,1351.73
1019451,1017351,1666.51
1019451,1017352,1621.15
1019451,1017391,805.334
1019451,1017392,948.462
1019451,1017411,805.334
1019451,1017412,206.723
1019451,1017441,948.462
1019451,1017442,1330.5
1019451,1017451,948.462
1019451,1017452,438.629
1019451,1017531,1351.73
1019451,1017541,1351.73
1019451,1017542,601.891
1019451,1017551,1330.5
1019451,1017552,1154.93
1019451,1017911,1621.15
1019451,1017912,1616.78
1019451,1018111,1154.93
1019451,1018112,438.629
1019451,1018121,1154.93
1019451,1018122,1052.16
1019451,1018301,1330.65
1019451,1018302,586.823
1019451,1018311,1330.65
1019451,1018312,1573.7
1019451,1018441,601.891
1019451,1018442,586.823
1019451,1018451,601.891
1019451,1018452,206.723
1019451,1018721,586.823
1019451,1018722,186.097
1019451,1018731,586.823
1019451,1018732,877.881
1019451,1018891,438.629
1019451,1018892,438.629
1019451,1018901,438.629
1019451,1018902,484.571
1019451,1019451,0
1019451,1019452,484.571
1019451,1019461,186.097
1019451,1019462,651.869
1019451,1019761,1575.64
1019451,1019762,877.881
1019451,1020361,877.881
1019451,1020362,651.869
1019451,1020371,877.881
1019451,1020372,1223
1019451,1020561,484.571
1019451,1020562,718.618
1019451,1020571,484.571
1019451,1020572,874.318
1019451,1020821,651.869
1019451,1020822,718.618
1019451,1020831,651.869
1019451,1020832,1487.02
1019451,1021601,874.318
1019451,1021602,1052.16
1019451,1021781,1052.16
1019451,1021782,1273.79
1019451,1058031,3559.57
1019451,1058032,3427.85
1019451,1058051,867.357
1019451,1058052,601.891
1019452,1014661,3452.45
1019452,1014662,3317.57
1019452,1014861,3542.8
1019452,1014862,3034.52
1019452,1014871,3542.8
1019452,1014872,3317.57
1019452,1014971,3034.52
1019452,1014972,2771.97
1019452,1015901,3317.57
1019452,1015902,3079.77
1019452,1016041,2036.62
1019452,1016042,1988.46
1019452,1016111,1946.27
1019452,1016112,1262.31
1019452,1016191,2161.57
1019452,1016192,2771.97
1019452,1016201,2161.57
1019452,1016202,1483.63
1019452,1016261,3079.77
1019452,1016262,2771.97
1019452,1016811,1871.85
1019452,1016812,1779.73
1019452,1017341,2080.11
1019452,1017342,1779.73
1019452,1017351,2080.11
1019452,1017352,1988.46
1019452,1017391,1255.2
1019452,1017392,1262.31
1019452,1017411,1255.2
1019452,1017412,680.867
1019452,1017441,1262.31
1019452,1017442,1483.63
1019452,1017451,1262.31
1019452,1017452,637.962
1019452,1017531,1779.73
1019452,1017541,1779.73
1019452,1017542,1046.93
1019452,1017551,1483.63
1019452,1017552,1262.95
1019452,1017911,1988.46
1019452,1017912,1952.47
1019452,1018111,1262.95
1019452,1018112,637.962
1019452,1018121,1262.95
1019452,1018122,580.171
1019452,1018301,1700.7
1019452,1018302,975.845
1019452,1018311,1700.7
1019452,1018312,1805.16
1019452,1018441,1046.93
1019452,1018442,975.845
1019452,1018451,1046.93
1019452,1018452,680.867
1019452,1018721,975.845
1019452,1018722,602.304
1019452,1018731,975.845
1019452,1018732,982.151
1019452,1018891,637.962
1019452,1018892,602.304
1019452,1018901,637.962
1019452,1018902,637.962
1019452,1019451,484.571
1019452,1019452,0
1019452,1019461,602.304
1019452,1019462,564.363
1019452,1019761,1799.66
1019452,1019762,982.151
1019452,1020361,982.151
1019452,1020362,564.363
1019452,1020371,982.151
1019452,1020372,1184.82
1019452,1020561,284.505
1019452,1020562,284.505
1019452,1020571,389.748
1019452,1020572,389.748
1019452,1020821,564.363
1019452,1020822,284.505
1019452,1020831,564.363
1019452,1020832,1219.7
1019452,1021601,389.748
1019452,1021602,580.171
1019452,1021781,580.171
1019452,1021782,789.495
1019452,1058031,3708.88
1019452,1058032,3542.8
1019452,1058051,1351.18
1019452,1058052,1046.93
1019461,1014661,3554.8
1019461,1014662,3417.94
1019461,1014861,3570.43
1019461,1014862,2992.43
1019461,1014871,3570.43
1019461,1014872,3417.94
1019461,1014971,2992.43
1019461,1014972,2836.03
1019461,1015901,3417.94
1019461,1015902,3177.33
1019461,1016041,1488.79
1019461,1016042,1440.28
1019461,1016111,1675.4
1019461,1016112,1051.04
1019461,1016191,2055.32
1019461,1016192,2836.03
1019461,1016201,2055.32
1019461,1016202,1478.07
1019461,1016261,3177.33
1019461,1016262,2836.03
1019461,1016811,1285.4
1019461,1016812,1187.9
1019461,1017341,1497.45
1019461,1017342,1187.9
1019461,1017351,1497.45
1019461,1017352,1440.28
1019461,1017391,814.963
1019461,1017392,1051.04
1019461,1017411,814.963
1019461,1017412,126.336
1019461,1017441,1051.04
1019461,1017442,1478.07
1019461,1017451,1051.04
1019461,1017452,608.755
1019461,1017531,1187.9
1019461,1017541,1187.9
1019461,1017542,445.486
1019461,1017551,1478.07
1019461,1017552,1315.67
1019461,1017911,1440.28
1019461,1017912,1432.15
1019461,1018111,1315.67
1019461,1018112,608.755
1019461,1018121,1315.67
1019461,1018122,1182.22
1019461,1018301,1149.5
1019461,1018302,404.712
1019461,1018311,1149.5
1019461,1018312,1390.89
1019461,1018441,445.486
1019461,1018442,404.712
1019461,1018451,445.486
1019461,1018452,126.336
1019461,1018721,404.712
1019461,1018722,404.712
1019461,1018731,404.712
1019461,1018732,730.861
1019461,1018891,608.755
1019461,1018892,186.097
1019461,1018901,608.755
1019461,1018902,602.304
1019461,1019451,186.097
1019461,1019452,602.304
1019461,1019461,0
1019461,1019462,593.853
1019461,1019761,1393.56
1019461,1019762,730.861
1019461,1020361,730.861
1019461,1020362,593.853
1019461,1020371,730.861
1019461,1020372,1104.94
1019461,1020561,602.304
1019461,1020562,788.738
1019461,1020571,602.304
1019461,1020572,983.457
1019461,1020821,593.853
1019461,1020822,788.738
