tsdlinkid,avgspeed
10100651,80
10100652,80
10100653,47
10100654,40
10100655,40
10100656,80
10100657,40
10100661,80
10100662,80
10100663,80
10100664,60
10100665,40
10100667,40
10100668,40
10100671,80
10100672,80
10100681,80
10100682,80
10100691,80
10100692,80
10100693,40
10100694,40
10100701,80
10100702,80
10100711,80
10100712,80
10100713,80
10100714,80
10100721,80
10100722,80
10100724,60
10100731,79
10100732,80
10100733,40
10100735,30
10100741,80
10100742,80
10100743,30
10100744,30
10100751,80
10100752,80
10100753,30
10100754,78
10100761,80
10100762,80
10100763,80
10100771,80
10100772,80
10100773,40
10100781,43
10100782,69
10100791,80
10100792,80
10100801,80
10100802,80
10100811,69
10100812,80
10100814,80
10100815,40
10100821,70
10100822,80
10100831,52
10100832,80
10100841,70
10100842,80
10100843,40
10100844,40
10100845,40
10100846,40
10100847,40
10100848,40
10100849,40
10100851,61
10100852,80
10100861,70
10100862,80
10100871,80
10100872,80
10100874,40
10100876,40
10100881,80
10100882,80
10100891,80
10100892,80
10100893,50
10100894,50
10100895,50
10100896,50
10100897,67
10100899,45
10100901,80
10100902,80
10100903,80
10100904,40
10100905,40
10100906,50
10100907,30
10100908,30
10100909,80
10100911,80
10100912,80
10100921,80
10100923,40
10100924,40
10100926,40
10100931,79
10100932,80
10100933,60
10100934,40
10100935,50
10100936,40
10100937,40
10100938,40
10100941,65
10100944,40
10100945,40
10100947,40
10100961,80
10100962,80
10100964,40
10100971,70
10100972,80
10100974,40
10100981,70
10100982,70
10100991,70
10100992,70
10100993,60
10100994,68
10100995,70
10100996,55
10101001,70
10101002,70
10101011,70
10101012,70
10101021,70
10101022,70
10101023,40
10101031,70
10101032,70
10101033,40
10101034,40
10101041,70
10101042,70
10101043,40
10101051,70
10101052,70
10101053,69
10101054,40
10101061,60
10101062,70
10101064,70
10101071,60
10101072,70
10101074,60
10101101,70
10101102,70
10101103,50
10101104,50
10101111,80
10101112,80
10101113,80
10101114,60
10101121,80
10101122,80
10101131,80
10101132,70
10101134,80
10101141,80
10101142,80
10101151,80
10101152,80
10101153,80
10101154,40
10101155,40
10101156,40
10101157,40
10101158,40
10101159,40
10101161,80
10101162,80
10101163,40
10101164,40
10101165,40
10101166,40
10101167,40
10101168,40
10101171,80
10101172,80
10101173,40
10101174,40
10101175,40
10101181,80
10101182,80
10101183,40
10101184,41
10101185,40
10101186,40
10101188,40
10101191,80
10101192,80
10101193,40
10101194,40
10101195,40
10101196,80
10101198,40
10101201,80
10101202,80
10101203,40
10101204,40
10101205,40
10101206,40
10101207,80
10101208,40
10101211,80
10101212,80
10101221,40
10101222,40
10101224,40
10101226,40
10101228,40
10101231,77
10101232,80
10101233,40
10101234,40
10101235,40
10101237,40
10101239,40
10101241,80
10101242,80
10101243,40
10101244,80
10101245,40
10101246,40
10101247,40
10101248,40
10101249,40
10101251,80
10101252,80
10101261,40
10101262,40
10101271,80
10101272,80
10101273,80
10101274,40
10101275,40
10101276,40
10101282,80
10101291,80
10101292,80
10101294,40
10101301,80
10101302,80
10101303,40
10101304,40
10101305,40
10101306,40
10101311,60
10101312,80
10101314,40
10101321,80
10101322,80
10101323,40
10101324,40
10101325,60
10101326,40
10101331,75
10101332,73
10101342,60
10101343,40
10101344,40
10101345,40
10101346,40
10101353,80
10101354,40
10101361,80
10101362,60
10101371,62
10101372,60
10101373,50
10101374,48
10101382,60
10101391,40
10101392,40
10101394,60
10101401,60
10101402,60
10101411,60
10101412,60
10101421,70
10101422,70
10101423,70
10101424,60
10101431,70
10101432,70
10101441,70
10101442,70
10101451,50
10101452,50
10101461,59
10101462,70
10101463,30
10101471,58
10101472,70
10101473,30
10101475,30
10101482,53
10101483,40
10101484,41
10101485,50
10101491,70
10101492,70
10101501,70
10101502,70
10101511,70
10101512,80
10101523,49
10101533,50
10101565,40
10101581,40
10101591,70
10101593,70
10101612,70
10101701,60
10101702,60
10101711,60
10101712,59
10101721,50
10101722,50
10101731,50
10101732,50
10101741,60
10101742,60
10101751,30
10101752,30
10101761,30
10101762,30
10101771,30
10101772,30
10101781,30
10101782,30
10101791,30
10101792,30
10101801,29
10101802,30
10101811,60
10101812,56
10101821,56
10101822,60
10101831,55
10101832,53
10101841,30
10101842,30
10101851,30
10101852,30
10101861,30
10101862,30
10101871,30
10101872,30
10101881,30
10101882,30
10101891,30
10101892,30
10101901,30
10101902,30
10101911,30
10101912,30
10101921,30
10101922,30
10101931,30
10101932,30
10101941,30
10101942,30
10101951,30
10101952,30
10101961,30
10101962,29
10101971,30
10101972,30
10101981,30
10101982,30
10101991,54
10101992,54
10102001,51
10102002,55
10102011,50
10102012,48
10102021,50
10102022,50
10102031,30
10102032,30
10102041,30
10102042,30
10102051,45
10102052,46
10102061,58
10102062,56
10102071,30
10102072,30
10102073,45
10102074,45
10102081,52
10102082,56
10102091,70
10102092,69
10102101,80
10102102,80
10102103,40
10102104,40
10102105,40
10102106,40
10102111,80
10102112,80
10102113,60
10102121,50
10102122,50
10102131,50
10102132,50
10102141,44
10102142,44
10102151,58
10102152,58
10102161,56
10102162,56
10102171,60
10102172,59
10102181,60
10102182,60
10102191,60
10102192,60
10102201,60
10102202,60
10102211,50
10102212,49
10102221,59
10102222,60
10102231,60
10102232,60
10102241,60
10102242,60
10102251,50
10102252,50
10102261,44
10102262,44
10102271,60
10102272,60
10102281,60
10102282,60
10102291,50
10102292,50
10102301,50
10102302,50
10102311,42
10102312,42
10102321,50
10102322,50
10102331,50
10102332,50
10102341,50
10102342,50
10102351,50
10102352,50
10102361,50
10102362,50
10102371,50
10102372,50
10102381,50
10102382,50
10102391,30
10102392,30
10102401,30
10102402,30
10102411,50
10102412,50
10102421,40
10102422,40
10102431,60
10102432,60
10102441,50
10102442,50
10102451,60
10102452,60
10102461,60
10102462,60
10102471,60
10102472,60
10102481,60
10102482,60
10102491,60
10102492,60
10102501,60
10102502,60
10102511,50
10102512,50
10102521,50
10102522,50
10102531,50
10102532,50
10102541,50
10102542,50
10102551,50
10102552,50
10102561,50
10102562,50
10102571,50
10102572,50
10102581,50
10102582,47
10102591,50
10102592,50
10102601,60
10102602,60
10102611,53
10102612,53
10102621,60
10102622,60
10102631,60
10102632,60
10102641,60
10102642,60
10102651,50
10102652,50
10102661,48
10102662,50
10102671,28
10102672,30
10102681,30
10102682,30
10102691,30
10102692,30
10102701,30
10102702,30
10102711,50
10102712,50
10102721,50
10102722,50
10102731,30
10102732,30
10102741,50
10102742,50
10102751,50
10102752,50
10102761,50
10102762,50
10102771,50
10102772,50
10102781,60
10102782,60
10102791,60
10102792,60
10102801,35
10102802,35
10102811,50
10102812,50
10102821,50
10102822,50
10102831,50
10102832,50
10102841,50
10102842,50
10102851,50
10102852,50
10102861,50
10102862,50
10102871,50
10102872,47
10102881,50
10102882,50
10102891,50
10102892,50
10102901,50
10102902,50
10102911,50
10102912,50
10102921,40
10102922,40
10102931,60
10102932,60
10102941,60
10102942,60
10102951,60
10102952,60
10102961,60
10102962,60
10102971,50
10102972,50
10102981,33
10102982,33
10102991,50
10102992,50
10103001,33
10103002,33
10103011,50
10103012,50
10103021,50
10103022,50
10103031,50
10103032,50
10103041,50
10103042,50
10103051,50
10103052,50
10103061,30
10103062,30
10103071,30
10103072,30
10103081,45
10103082,45
10103091,43
10103092,44
10103101,30
10103102,30
10103111,30
10103112,30
10103121,50
10103122,50
10103131,50
10103132,50
10103141,50
10103142,50
10103151,40
10103152,40
10103161,50
10103162,50
10103171,50
10103172,50
10103181,50
10103182,50
10103191,50
10103192,50
10103201,50
10103202,50
10103211,50
10103212,50
10103221,50
10103222,50
10103231,50
10103232,50
10103241,50
10103242,50
10103251,50
10103252,50
10103261,32
10103262,32
10103271,30
10103272,30
10103281,50
10103282,50
10103291,50
10103292,50
10103301,36
10103302,36
10103311,50
10103312,50
10103321,50
10103331,50
10103332,50
10103341,50
10103342,50
10103351,50
10103352,50
10103356,50
10103361,50
10103362,50
10103371,50
10103372,50
10103381,50
10103382,50
10103391,50
10103392,50
10103401,50
10103402,50
10103411,50
10103412,50
10103431,39
10103432,39
10103441,62
10103442,55
10103444,30
10103451,43
10103452,42
10103457,70
10103458,30
10103461,50
10103462,50
10103471,30
10103472,30
10103481,44
10103482,44
10103491,50
10103492,50
10103501,50
10103502,50
10103511,30
10103512,30
10103521,30
10103522,30
10103531,30
10103532,30
10103541,30
10103542,30
10103551,34
10103552,34
10103561,50
10103562,50
10103571,50
10103572,50
10103581,33
10103582,33
10103591,50
10103592,50
10103601,50
10103602,50
10103611,50
10103612,50
10103621,50
10103622,50
10103631,50
10103632,50
10103641,60
10103642,60
10103651,50
10103652,50
10103661,50
10103662,50
10103671,50
10103672,50
10103681,50
10103682,50
10103691,50
10103692,50
10103701,50
10103702,50
10103711,50
10103712,50
10103721,50
10103722,50
10103731,50
10103732,50
10103741,40
10103742,40
10103751,40
10103752,40
10103761,40
10103762,40
10103771,30
10103772,30
10103781,30
10103782,30
10103791,30
10103792,30
10103801,30
10103802,30
10103811,30
10103812,30
10103821,30
10103822,30
10103831,30
10103832,30
10103841,30
10103842,30
10103851,30
10103852,30
10103861,30
10103862,30
10103871,30
10103872,30
10103881,30
10103882,30
10103891,30
10103892,30
10103901,30
10103902,30
10103911,30
10103912,30
10103921,40
10103922,40
10103931,40
10103932,40
10103941,40
10103942,40
10103951,40
10103952,40
10103961,40
10103962,40
10103971,50
10103972,50
10103981,60
10103982,60
10103991,60
10103992,60
10104001,60
10104002,60
10104011,50
10104012,50
10104021,50
10104022,50
10104031,50
10104032,50
10104041,30
10104042,30
10104061,50
10104062,50
10104071,50
10104072,50
10104081,40
10104082,40
10104091,40
10104092,40
10104101,40
10104102,40
10104111,50
10104112,50
10104121,50
10104122,50
10104131,50
10104132,50
10104141,43
10104142,43
10104151,40
10104152,40
10104161,60
10104162,60
10104171,60
10104172,60
10104181,50
10104182,50
10104191,50
10104192,50
10104201,30
10104202,30
10104211,30
10104212,30
10104221,43
10104222,43
10104231,50
10104232,50
10104241,50
10104242,50
10104251,60
10104252,60
10104261,50
10104262,50
10104271,60
10104272,60
10104281,50
10104282,50
10104291,50
10104292,50
10104301,50
10104302,50
10104311,50
10104312,50
10104321,50
10104322,50
10104331,50
10104332,49
10104341,50
10104342,50
10104351,50
10104352,50
10104361,50
10104362,50
10104371,50
10104372,50
10104381,50
10104382,50
10104391,50
10104392,50
10104401,50
10104402,50
10104411,50
10104412,50
10104421,50
10104422,50
10104431,50
10104432,50
10104441,50
10104442,50
10104451,50
10104452,50
10104461,30
10104462,30
10104471,30
10104472,30
10104481,30
10104482,30
10104491,50
10104492,50
10104501,50
10104502,50
10104511,50
10104512,50
10104521,49
10104522,50
10104531,60
10104532,60
10104541,50
10104542,50
10104551,42
10104552,42
10104561,47
10104562,47
10104571,69
10104572,70
10104601,50
10104602,50
10104611,40
10104612,40
10104621,40
10104622,40
10104631,40
10104632,40
10104641,30
10104642,30
10104671,30
10104672,30
10104681,40
10104682,40
10104691,50
10104692,50
10104701,50
10104702,50
10104711,50
10104712,50
10104721,50
10104722,50
10104731,50
10104732,50
10104741,50
10104742,50
10104751,30
10104752,30
10104761,30
10104762,27
10104771,40
10104772,40
10104781,30
10104782,30
10104791,30
10104792,30
10104801,80
10104802,80
10104811,75
10104812,76
10104821,50
10104822,50
10104831,37
10104832,37
10104841,40
10104842,40
10104851,40
10104852,40
10104861,40
10104862,40
10104871,40
10104872,40
10104881,30
10104882,30
10104891,30
10104892,30
10104901,30
10104902,30
10104911,30
10104912,30
10104921,30
10104922,30
10104931,38
10104932,40
10104941,40
10104942,40
10104951,40
10104952,40
10104961,30
10104962,30
10104971,30
10104972,30
10104981,34
10104982,36
10104991,30
10104992,30
10105001,38
10105002,38
10105011,31
10105012,30
10105021,38
10105022,40
10105031,40
10105032,40
10105041,40
10105042,40
10105051,40
10105052,40
10105061,40
10105062,40
10105071,31
10105072,30
10105081,30
10105082,29
10105091,26
10105092,30
10105101,30
10105102,30
10105111,44
10105112,42
10105121,30
10105122,30
10105131,30
10105132,30
10105141,30
10105142,30
10105151,30
10105152,30
10105161,30
10105162,30
10105171,30
10105172,30
10105181,30
10105182,30
10105191,40
10105192,40
10105201,40
10105202,40
10105211,30
10105222,30
10105231,30
10105232,30
10105241,40
10105242,40
10105251,40
10105252,40
10105261,40
10105262,40
10105271,40
10105272,40
10105281,40
10105282,40
10105291,30
10105292,30
10105301,30
10105302,30
10105311,30
10105312,30
10105321,29
10105322,30
10105331,30
10105332,30
10105341,30
10105342,30
10105351,30
10105352,30
10105361,40
10105362,40
10105371,40
10105372,40
10105381,30
10105382,30
10105391,30
10105392,30
10105401,30
10105402,30
10105411,30
10105412,30
10105421,30
10105422,30
10105431,30
10105432,30
10105441,40
10105442,40
10105451,30
10105452,30
10105461,30
10105462,30
10105471,50
10105472,50
10105481,40
10105482,40
10105491,40
10105492,40
10105501,30
10105502,30
10105511,30
10105512,30
10105521,27
10105522,26
10105531,30
10105532,30
10105541,30
10105542,30
10105551,30
10105552,30
10105561,30
10105562,30
10105571,30
10105572,30
10105581,30
10105582,30
10105591,30
10105592,30
10105601,30
10105602,28
10105611,30
10105612,30
10105621,30
10105622,30
10105631,30
10105632,30
10105641,30
10105642,30
10105651,30
10105652,30
10105661,30
10105662,30
10105671,30
10105672,30
10105681,30
10105682,30
10105691,40
10105692,40
10105701,40
10105702,40
10105711,40
10105712,40
10105721,40
10105722,40
10105731,30
10105732,30
10105741,30
10105742,30
10105751,30
10105752,30
10105761,30
10105762,30
10105771,30
10105772,30
10105781,30
10105782,30
10105791,30
10105792,30
10105801,30
10105802,30
10105811,30
10105812,30
10105821,30
10105822,30
10105831,30
10105832,30
10105931,60
10105932,60
10105941,50
10105942,50
10105951,60
10105952,60
10105971,50
10105972,50
10105981,50
10105982,50
10105991,30
10105992,30
10106001,30
10106002,30
10106011,30
10106012,30
10106021,30
10106022,30
10106031,30
10106032,30
10106041,30
10106042,30
10106051,30
10106052,30
10106061,40
10106062,40
10106071,40
10106072,40
10106081,40
10106082,40
10106091,40
10106092,40
10106101,40
10106102,40
10106111,40
10106112,40
10106121,40
10106122,40
10106181,40
10106182,40
10106191,40
10106192,40
10106201,40
10106202,40
10106211,40
10106212,40
10106221,40
10106222,40
10106231,40
10106232,40
10106241,30
10106242,30
10106251,30
10106252,30
10106261,30
10106262,30
10106271,30
10106272,30
10106281,30
10106282,30
10106291,30
10106292,30
10106301,30
10106302,30
10106311,30
10106312,30
10106321,30
10106322,30
10106331,54
10106332,60
10106341,60
10106342,60
10106351,60
10106352,60
10106361,30
10106362,30
10106371,30
10106372,30
10106381,30
10106382,30
10106391,30
10106392,30
10106401,30
10106402,30
10106411,30
10106412,30
10106421,60
10106422,60
10106431,60
10106432,60
10106441,60
10106442,50
10106451,44
10106452,50
10106461,50
10106462,50
10106471,50
10106472,50
10106481,50
10106482,50
10106491,50
10106492,50
10106501,50
10106502,46
10106511,57
10106512,40
10106521,80
10106522,59
10106524,40
10106531,78
10106532,50
10106541,71
10106542,70
10106551,35
10106552,53
10106561,30
10106562,30
10106571,30
10106572,30
10106581,30
10106582,30
10106591,30
10106592,30
10106601,30
10106602,30
10106611,30
10106612,30
10106621,30
10106622,30
10106631,30
10106632,29
10106641,30
10106642,30
10106651,30
10106652,30
10106661,30
10106662,30
10106671,30
10106672,30
